,tri_edge,dom/cod,踊り,女性,スカート,夜,音楽,回る,揺れる,舞台
27,"('女性', '舞台')",舞台,0.8646897846262037,0.7323675052362975,0.4879222748387009,0.06708578689234565,0.4443546956852248,0.8979283954703233,1.0,0.5755148957119259
28,"('スカート', '踊り')",スカート,0.831214097710308,0.9660548039946861,0.932156735540504,0.668231040071504,0.07534651435930123,0.9829532868330847,0.7323675052362975,0.2439524358800516
29,"('スカート', '踊り')",踊り,0.46003032896571994,0.8646897846262037,0.33173980143301507,0.6059012741795533,0.10980400020918213,0.5890472411061645,0.932156735540504,0.35581957250178897
30,"('スカート', '女性')",スカート,0.8983528043506301,0.5755148957119259,0.831214097710308,0.8646897846262037,0.21252229468836073,0.6988841292948215,0.797971695234851,0.7000942309691419
31,"('スカート', '女性')",女性,0.7000942309691419,0.02455415007146968,0.05807305801714863,0.06708578689234565,0.5738746583219767,0.6353826478012163,1.0,0.33173980143301507
32,"('スカート', '夜')",スカート,0.5755148957119259,0.797971695234851,0.8646897846262037,0.797971695234851,0.03467010659432654,0.747618228942804,0.9660548039946861,0.13922686754397814
33,"('スカート', '夜')",夜,0.13922686754397814,0.03576957497026169,0.0024953982859902053,0.03576957497026169,0.10350688483298859,0.2417571115070841,0.26458604674749614,0.35581957250178897
34,"('スカート', '音楽')",スカート,0.3807131816768634,0.18746985521554207,0.35581957250178897,0.8646897846262037,0.19417917606506618,0.5890472411061645,0.4879222748387009,0.5164895523012263
35,"('スカート', '音楽')",音楽,0.08595335754058796,0.2623814171891539,0.5588463751684138,0.5439670667628356,0.035137264248113365,0.06884229193960305,0.18535381786420974,0.09158336570110645
36,"('スカート', '回る')",スカート,0.33173980143301507,0.932156735540504,0.8983528043506301,0.831214097710308,0.10350688483298859,0.5146735855804967,0.46003032896571994,0.30849527238037144
37,"('スカート', '回る')",回る,0.4879222748387009,0.26458604674749614,0.35581957250178897,0.12497678418833198,0.6669046355985243,0.5292413110551777,0.5755148957119259,0.797971695234851
38,"('スカート', '揺れる')",スカート,0.3807131816768634,0.9660548039946861,0.668231040071504,0.7650079429261462,0.026153620753162264,0.5890472411061645,0.5755148957119259,0.26458604674749614
39,"('スカート', '揺れる')",揺れる,0.9660548039946861,0.6368198117628943,0.2439524358800516,0.07692880993776309,0.12307662993423862,0.9659125418111234,0.7000942309691419,0.2439524358800516
40,"('スカート', '舞台')",スカート,0.5292413110551777,0.7971388092372127,0.731278765094574,0.5588463751684138,0.12813021887614698,0.6655734724639943,0.8305146353314997,0.16026666791460525
41,"('スカート', '舞台')",舞台,0.5164895523012263,1.0,0.3807131816768634,0.13922686754397814,0.14469933213386174,0.5439670667628356,0.7323675052362975,0.22421610749233659
42,"('夜', '踊り')",夜,0.668231040071504,0.04986723056888511,0.02455415007146968,0.0024953982859902053,0.4580688437057311,0.8305146353314997,0.6368198117628943,0.8646897846262037
43,"('夜', '踊り')",踊り,0.4328453267094823,0.797971695234851,0.3807131816768634,0.7650079429261462,0.09743391135780573,0.5890472411061645,0.9660548039946861,0.3807131816768634
44,"('夜', '女性')",夜,0.8983528043506301,0.22421610749233659,0.04244227208707231,0.0876228290414024,0.6198061390079386,0.8810067501468761,0.932156735540504,0.797971695234851
45,"('夜', '女性')",女性,0.668231040071504,0.05807305801714863,0.04986723056888511,0.029818035695845287,0.6510838503222887,0.6043593545214949,0.9660548039946861,0.30849527238037144
46,"('夜', 'スカート')",夜,0.2439524358800516,0.04986723056888511,0.0024953982859902053,0.019942126131992522,0.09743391135780573,0.39136044929979796,0.30849527238037144,0.4879222748387009
47,"('夜', 'スカート')",スカート,0.35581957250178897,0.932156735540504,0.5164895523012263,0.5456987782182727,0.04480926269300501,0.5890472411061645,0.46003032896571994,0.4063970144863861
48,"('夜', '音楽')",夜,0.13922686754397814,0.00962792472537983,0.0037047773275858133,0.11163298761149111,0.18535381786420974,0.2317840652993742,0.22421610749233659,0.46003032896571994
49,"('夜', '音楽')",音楽,0.1832247679112596,0.26015875421000983,0.6655622186097796,0.41540715508978243,0.04415557225808051,0.15617140976898677,0.2816758864355704,0.10797035347412808
50,"('夜', '回る')",夜,0.03165655703330228,0.24175711150708423,0.01190921195113651,0.026153620753162264,0.014554596496671296,0.08429675639272552,0.08595335754058796,0.19417917606506618
51,"('夜', '回る')",回る,0.46003032896571994,0.20538635110581185,0.4328453267094823,0.1543901209862251,0.5890472411061645,0.47196179260238624,0.46003032896571994,0.668231040071504
52,"('夜', '揺れる')",夜,0.4879222748387009,0.03576957497026169,0.04986723056888511,0.01594401657897401,0.37859496128192693,0.6353826478012163,0.5164895523012263,0.668231040071504
53,"('夜', '揺れる')",揺れる,0.7805538526280621,0.8641266713551774,0.353666329808871,0.19417917606506618,0.03837249994393671,0.7963026092656942,0.747618228942804,0.15236740186901965
54,"('夜', '舞台')",夜,0.07692880993776309,0.05807305801714863,0.007224785246358786,0.04244227208707231,0.04856819494488676,0.15236740186901965,0.17047066078705375,0.2439524358800516
55,"('夜', '舞台')",舞台,0.831214097710308,0.831214097710308,0.4063970144863861,0.029818035695845287,0.22203877371139524,0.8810067501468761,0.7323675052362975,0.46003032896571994
56,"('音楽', '踊り')",音楽,0.12497678418833198,0.26458604674749614,0.6059012741795533,0.3807131816768634,0.056676692165527655,0.10350688483298859,0.17047066078705375,0.13922686754397814
57,"('音楽', '踊り')",踊り,0.5456987782182727,0.7650079429261462,0.4328453267094823,0.7650079429261462,0.2317840652993742,0.747618228942804,0.8983528043506301,0.6368198117628943
58,"('音楽', '女性')",音楽,0.12497678418833198,0.26458604674749614,0.6059012741795533,0.3807131816768634,0.056676692165527655,0.10350688483298859,0.17047066078705375,0.13922686754397814
59,"('音楽', '女性')",女性,0.2439524358800516,0.4063970144863861,0.3807131816768634,0.30849527238037144,0.20323552046727092,0.21252229468836073,0.5164895523012263,0.05807305801714863
60,"('音楽', 'スカート')",音楽,0.11163298761149111,0.2439524358800516,0.6059012741795533,0.6059012741795533,0.03165655703330231,0.08595335754058796,0.2439524358800516,0.07692880993776309
61,"('音楽', 'スカート')",スカート,0.35581957250178897,0.3807131816768634,0.35581957250178897,0.6368198117628943,0.09743391135780573,0.5588463751684138,0.3807131816768634,0.4879222748387009
62,"('音楽', '夜')",音楽,0.11163298761149111,0.2439524358800516,0.6059012741795533,0.6059012741795533,0.03165655703330231,0.08595335754058796,0.2439524358800516,0.07692880993776309
63,"('音楽', '夜')",夜,0.7000942309691419,0.0037047773275858133,0.06708578689234565,0.07692880993776309,0.5439670667628356,0.8979283954703233,0.7000942309691419,0.797971695234851
64,"('音楽', '回る')",音楽,0.06708578689234565,0.2861051019083129,0.5164895523012263,0.4879222748387009,0.04124246780258141,0.056676692165527655,0.13922686754397814,0.11163298761149111
65,"('音楽', '回る')",回る,0.797971695234851,0.03576957497026169,0.2439524358800516,0.13922686754397814,0.6198061390079386,0.7805538526280621,0.7650079429261462,0.6059012741795533
66,"('音楽', '揺れる')",音楽,0.06708578689234565,0.2861051019083129,0.5164895523012263,0.4879222748387009,0.04124246780258141,0.056676692165527655,0.13922686754397814,0.11163298761149111
67,"('音楽', '揺れる')",揺れる,0.5588463751684138,0.10980400020918213,0.03467010659432658,0.06103295769909979,0.11780007605153095,0.6496964723565615,0.813794310413029,0.30629853528662443
68,"('音楽', '舞台')",音楽,0.12497678418833198,0.26458604674749614,0.6059012741795533,0.3807131816768634,0.056676692165527655,0.10350688483298859,0.17047066078705375,0.13922686754397814
69,"('音楽', '舞台')",舞台,0.9660548039946861,0.7650079429261462,0.46003032896571994,0.07692880993776309,0.2730297471437723,0.9488837293174808,0.9660548039946861,0.4328453267094823
70,"('回る', '踊り')",回る,0.46003032896571994,0.20538635110581185,0.4328453267094823,0.1543901209862251,0.5890472411061645,0.47196179260238624,0.46003032896571994,0.668231040071504
71,"('回る', '踊り')",踊り,0.668231040071504,0.7000942309691419,0.5164895523012263,0.8983528043506301,0.20323552046727092,0.8472940220818164,0.7000942309691419,0.5456987782182727
72,"('回る', '女性')",回る,0.35581957250178897,0.17047066078705375,0.30849527238037144,0.13922686754397814,0.9829532868330847,0.36602924302380374,0.46003032896571994,0.8646897846262037
73,"('回る', '女性')",女性,0.3807131816768634,0.8646897846262037,0.668231040071504,0.06708578689234565,0.8472940220818164,0.39136044929979796,0.7000942309691419,0.4879222748387009
74,"('回る', 'スカート')",回る,0.4879222748387009,0.26458604674749614,0.35581957250178897,0.12497678418833198,0.6669046355985243,0.5292413110551777,0.5755148957119259,0.797971695234851
75,"('回る', 'スカート')",スカート,0.0876228290414024,0.9660548039946861,0.7323675052362975,0.668231040071504,0.00788929768782947,0.16839743464431983,0.26458604674749614,0.04986723056888511
76,"('回る', '夜')",回る,0.46003032896571994,0.20538635110581185,0.4328453267094823,0.1543901209862251,0.5890472411061645,0.47196179260238624,0.46003032896571994,0.668231040071504
77,"('回る', '夜')",夜,0.04244227208707231,0.07692880993776309,0.05807305801714863,0.12497678418833198,0.07534651435930123,0.09743391135780573,0.13922686754397814,0.17047066078705375
78,"('回る', '音楽')",回る,0.8646897846262037,0.01594401657897401,0.18746985521554207,0.12497678418833198,0.5146735855804967,0.747618228942804,0.831214097710308,0.668231040071504
79,"('回る', '音楽')",音楽,0.06708578689234565,0.2861051019083129,0.5164895523012263,0.4879222748387009,0.04124246780258141,0.056676692165527655,0.13922686754397814,0.11163298761149111
80,"('回る', '揺れる')",回る,0.3807131816768634,0.33173980143301507,0.4879222748387009,0.13922686754397814,0.6988841292948215,0.4043225359679229,0.5456987782182727,0.8983528043506301
81,"('回る', '揺れる')",揺れる,0.797971695234851,0.8646897846262037,0.3807131816768634,0.02455415007146968,0.07036502278970762,0.8641266713551774,0.831214097710308,0.2861051019083129
82,"('回る', '舞台')",回る,0.7650079429261462,0.07692880993776309,0.22421610749233659,0.07692880993776309,0.5439670667628356,0.747618228942804,0.797971695234851,0.6368198117628943
83,"('回る', '舞台')",舞台,0.5164895523012263,0.8646897846262037,0.26458604674749614,0.01594401657897401,0.3295603649720029,0.4580688437057311,0.4063970144863861,0.4328453267094823
84,"('揺れる', '踊り')",揺れる,0.8646897846262037,0.797971695234851,0.4328453267094823,0.2439524358800516,0.04480926269300501,0.8641266713551774,0.6368198117628943,0.13922686754397814
85,"('揺れる', '踊り')",踊り,0.35581957250178897,0.4328453267094823,0.4879222748387009,0.6059012741795533,0.023655352808501482,0.47196179260238624,0.8983528043506301,0.20538635110581185
86,"('揺れる', '女性')",揺れる,0.5002682642509535,0.7805538526280621,0.3178226816985236,0.20323552046727092,0.7057609263661715,0.4423574042960833,0.30629853528662443,0.9318728062136596
87,"('揺れる', '女性')",女性,0.8646897846262037,0.04986723056888511,0.029818035695845287,0.005265691029161748,0.9488837293174808,0.7640451166486228,0.797971695234851,0.5456987782182727
88,"('揺れる', 'スカート')",揺れる,0.8646897846262037,0.797971695234851,0.4328453267094823,0.2439524358800516,0.04480926269300501,0.8641266713551774,0.6368198117628943,0.13922686754397814
89,"('揺れる', 'スカート')",スカート,0.4328453267094823,0.8646897846262037,0.797971695234851,0.7000942309691419,0.08595335754058796,0.6043593545214949,0.6368198117628943,0.2439524358800516
90,"('揺れる', '夜')",揺れる,0.668231040071504,0.9660548039946861,0.2861051019083129,0.20538635110581185,0.026153620753162264,0.6669046355985243,0.797971695234851,0.0876228290414024
91,"('揺れる', '夜')",夜,0.4328453267094823,0.01594401657897401,0.04244227208707231,0.012519873019449882,0.3295603649720029,0.5890472411061645,0.4063970144863861,0.6368198117628943
92,"('揺れる', '音楽')",揺れる,0.4879222748387009,0.0876228290414024,0.019942126131992522,0.04244227208707231,0.10980400020918213,0.5890472411061645,0.7000942309691419,0.33173980143301507
93,"('揺れる', '音楽')",音楽,0.03576957497026169,0.35581957250178897,0.3807131816768634,0.46003032896571994,0.03467010659432654,0.026153620753162264,0.12497678418833198,0.07692880993776309
94,"('揺れる', '回る')",揺れる,0.8472940220818164,0.9488837293174808,0.36602924302380374,0.023655352808501482,0.10482800153490003,0.8805106950796129,0.8979283954703233,0.353666329808871
95,"('揺れる', '回る')",回る,0.46003032896571994,0.30849527238037144,0.33173980143301507,0.09918581647988323,0.6669046355985243,0.43082315771331503,0.7323675052362975,0.8983528043506301
96,"('揺れる', '舞台')",揺れる,0.5164895523012263,0.5456987782182727,0.18746985521554207,0.20538635110581185,0.037864053843451616,0.5292413110551777,0.9660548039946861,0.06708578689234565
97,"('揺れる', '舞台')",舞台,0.831214097710308,0.8983528043506301,0.4328453267094823,0.1543901209862251,0.16839743464431983,0.813794310413029,0.932156735540504,0.22421610749233659
98,"('舞台', '踊り')",舞台,0.8646897846262037,0.5755148957119259,0.2861051019083129,0.029818035695845287,0.4580688437057311,0.8472940220818164,0.7650079429261462,0.5755148957119259
99,"('舞台', '踊り')",踊り,0.797971695234851,0.5456987782182727,0.6368198117628943,0.932156735540504,0.37859496128192693,0.9488837293174808,0.6368198117628943,0.7650079429261462
100,"('舞台', '女性')",舞台,0.7650079429261462,0.6059012741795533,0.26458604674749614,0.03576957497026169,0.2838999763379956,0.7971388092372127,0.797971695234851,0.4328453267094823
101,"('舞台', '女性')",女性,0.20538635110581185,0.2439524358800516,0.4328453267094823,0.17047066078705375,0.39136044929979796,0.15236740186901965,0.4063970144863861,0.17047066078705375
102,"('舞台', 'スカート')",舞台,0.668231040071504,0.3807131816768634,0.13922686754397814,0.019942126131992522,0.3415091184940342,0.731278765094574,0.668231040071504,0.5456987782182727
103,"('舞台', 'スカート')",スカート,0.5146735855804967,0.6828398157150526,0.8472940220818164,0.6043593545214949,0.09569378251639965,0.657620167969647,0.8979283954703233,0.12307662993423849
104,"('舞台', '夜')",舞台,0.6368198117628943,0.8646897846262037,0.30849527238037144,0.01594401657897401,0.13726197944145044,0.6669046355985243,0.6059012741795533,0.33173980143301507
105,"('舞台', '夜')",夜,0.029818035695845287,0.11163298761149111,0.00962792472537983,0.06708578689234565,0.028819184601435795,0.08054182080979312,0.11163298761149111,0.18746985521554207
106,"('舞台', '音楽')",舞台,0.7323675052362975,0.35581957250178897,0.33173980143301507,0.0876228290414024,0.43082315771331503,0.6510838503222887,0.8983528043506301,0.797971695234851
107,"('舞台', '音楽')",音楽,0.06708578689234565,0.35581957250178897,0.4328453267094823,0.26458604674749614,0.04480926269300501,0.06103295769909979,0.07692880993776309,0.17047066078705375
108,"('舞台', '回る')",舞台,0.35581957250178897,0.932156735540504,0.22421610749233659,0.02455415007146968,0.08595335754058796,0.37859496128192693,0.46003032896571994,0.20538635110581185
109,"('舞台', '回る')",回る,0.668231040071504,0.18746985521554207,0.3807131816768634,0.11163298761149111,0.47196179260238624,0.6828398157150526,0.668231040071504,0.5164895523012263
110,"('舞台', '揺れる')",舞台,0.5755148957119259,0.7650079429261462,0.2861051019083129,0.05807305801714863,0.22203877371139524,0.6198061390079386,0.668231040071504,0.35581957250178897
111,"('舞台', '揺れる')",揺れる,0.2861051019083129,0.7650079429261462,0.17047066078705375,0.20538635110581185,0.002805928967837699,0.3062985352866241,0.7650079429261462,0.02455415007146968
